2018-12-29 11:58:05[platform] INFO [main] DriverManagerDataSource.setDriverClassName(133) | Loaded JDBC driver: oracle.jdbc.driver.OracleDriver
2019-01-01 16:26:30[platform] ERROR [pool-199-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037bfd12c2654782ab3a07fee893f414
2019-01-01 16:26:30[platform] ERROR [pool-198-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0381cc16f713495fb0b92849719e35e1
2019-01-01 16:26:30[platform] ERROR [pool-200-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035de275fa0d4f038bf4010afd2279d1
2019-01-01 16:26:30[platform] ERROR [pool-202-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03698c1e9f6e448683498bce04fbce3b
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036fc83006714560b2a0cfa98963c86d
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036fad266b7e4ce39117db691af0868c
2019-01-01 16:26:30[platform] ERROR [pool-197-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0374656b3ffd479992ba980acc6d2d89
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036fa35e5c5147038c7d2c0ce9ef9dca
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f8585a1c14e4580f8e03fd0f4edac
2019-01-01 16:26:30[platform] ERROR [pool-197-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0374b4e96eb34a0ca9cb376f86931f85
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f84ec8db24035997a38c15ee6068c
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f7dfe7298460cab409c0f5cd1997a
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f6f3b2b1e48a586e1e8a309beba19
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f51e26c654c18a38d54e1c9850ea5
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0375fd57d0ce4c9fa25584bc87366b76
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0375eca9896c42a5a9e051611f48ac70
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0375d62576d4404bb753d5467381836d
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0375c70a239c42ed8f183071742ad2c6
2019-01-01 16:26:30[platform] ERROR [pool-203-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0365d85ab4864b44b2eb60c98874bd3f
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036f9b8db5b044d6a96a0a8e2483ce46
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036f4c700f8f42d2ac8b38e96cff7717
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037587cee3c5445f98dffa66b233aaec
2019-01-01 16:26:30[platform] ERROR [pool-198-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0381c9741e6a408d9595ca91a6126ad2
2019-01-01 16:26:30[platform] ERROR [pool-198-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0381c09bbc3e4e46a2fa4a6c8ffc3d42
2019-01-01 16:26:30[platform] ERROR [pool-198-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0381a0a93d434ce68e6a8f1c5c5741bb
2019-01-01 16:26:30[platform] ERROR [pool-197-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037449dd136e44f983d84ad704f038d6
2019-01-01 16:26:30[platform] ERROR [pool-202-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03697f5a029a4e4cae3ffd05d1e9a790
2019-01-01 16:26:30[platform] ERROR [pool-200-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035dd153485b4be5b387c5ffc4406ff9
2019-01-01 16:26:30[platform] ERROR [pool-197-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037414b77ed0471c873eb22265b85715
2019-01-01 16:26:30[platform] ERROR [pool-199-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037bed0b62c54f00810bf573fb389e6e
2019-01-01 16:26:30[platform] ERROR [pool-199-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037bbc81cb47434e8c70aad6d95e39dc
2019-01-01 16:26:30[platform] ERROR [pool-199-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037c5a9aca824b349e74836e132a89a8
2019-01-01 16:26:30[platform] ERROR [pool-203-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0365bdc0d2824a07b3bb5e767b3722c6
2019-01-01 16:26:30[platform] ERROR [pool-202-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036a816475a444e9aeabee68c1ca65f8
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03766fd117cf4b398c2541582d23e462
2019-01-01 16:26:30[platform] ERROR [pool-203-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03669768c81440b8adcbfd10ecf8f130
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03765f7c6f7245c78df14b82116c295e
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:037654a93c344b7a97ca97d7e6e76624
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03764a43c04b4ccab09c38e9765580c4
2019-01-01 16:26:30[platform] ERROR [pool-204-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03763d3585e3489b8676a47b42b02ecd
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-3] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03606e6a869646a3bff010014791d86b
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035fe68b41a44c1393d1c05be4fd50c6
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035fd55fc7804fab93491eef9a83ddd1
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035fcb3d7b9e493ea5aa74a01445c528
2019-01-01 16:26:30[platform] ERROR [pool-205-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:035f993951264ca6a7f3591aa024a314
2019-01-01 16:26:30[platform] ERROR [pool-201-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03705288feb14d3e8ef663b1001db1ab
2019-01-01 16:26:30[platform] ERROR [pool-202-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:036a6bf8e05d466f8251b25f537f15f6
2019-01-01 16:26:30[platform] ERROR [pool-206-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0382a106225e41628104ac7990a8d6d5
2019-01-01 16:26:30[platform] ERROR [pool-206-thread-1] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03820191d2cd4be18b38b464486b73c4
2019-01-01 16:26:30[platform] ERROR [pool-206-thread-5] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0382b4d5bfeb49f58fa842ba1aa60614
2019-01-01 16:26:30[platform] ERROR [pool-206-thread-4] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:0382d2ad0d6b45d08439766b8ad3cad2
2019-01-01 16:26:30[platform] ERROR [pool-206-thread-2] LoggerUtils.error(32) | 错误信息: [警告字段] 表名:sys_region,数据源名称:home_mysql_master,数据源编号:home_mysql_master1,警告字段:jybh 正在修改已经存在的数据,唯一标识key : ID,唯一标识值:03820b596d504f97afa4f536d4af8cc0
